2968	0	0	0
3033	0	0	0
3193	0	0	0
3318	0	0	0
3428	0	0	0
3558	0	0	0
3658	0	0	0
3803	0	0	0
3858	0	0	0
3948	0	0	0
4073	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4013	0	0	0
3878	0	0	0
3718	0	0	0
3558	0	0	0
3428	0	0	0
3273	0	0	0
3128	0	0	0
2978	0	0	0
2838	0	0	0
2673	0	0	0
2538	0	0	0
2393	0	0	0
2248	0	0	0
2138	0	0	0
2008	0	0	0
1898	0	0	0
1773	0	0	0
1673	0	0	0
1548	0	0	0
1428	0	0	0
1343	0	0	0
1268	0	0	0
1218	0	0	0
1128	0	0	0
1063	0	0	0
1003	0	0	0
948	0	0	0
863	0	0	0
773	0	0	0
668	0	0	0
573	0	0	0
483	0	0	0
403	0	0	0
298	0	0	0
253	0	0	0
208	0	0	0
163	0	0	0
133	0	0	0
88	0	0	0
68	0	0	0
53	0	0	0
38	0	0	0
23	0	0	0
8	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	0	0
28	0	0	0
123	0	0	0
233	0	0	0
388	0	0	0
563	0	0	0
733	0	0	0
903	0	0	0
1008	0	0	0
1158	0	0	0
1308	0	0	0
1468	0	0	0
1623	0	0	0
1758	0	0	0
1873	0	0	0
1993	0	0	0
2108	0	0	0
2203	0	0	0
2298	0	0	0
2408	0	0	0
2513	0	0	0
2608	0	0	0
2728	0	0	0
2818	0	0	0
2928	0	0	0
3038	0	0	0
3143	0	0	0
3218	0	0	0
3333	0	0	0
3413	0	0	0
3473	0	0	0
3548	0	0	0
3593	0	0	0
3678	0	0	0
3773	0	0	0
3868	0	0	0
3953	0	0	0
4038	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4033	0	0	0
3928	0	0	0
3818	0	0	0
3703	0	0	0
3598	0	0	0
3488	0	0	0
3363	0	0	0
3218	0	0	0
3128	0	0	0
3033	0	0	0
2913	0	0	0
2798	0	0	0
2653	0	0	0
2523	0	0	0
2398	0	0	0
2268	0	0	0
2123	0	0	0
1973	0	0	0
1808	0	0	0
1653	0	0	0
1468	0	0	0
1373	0	0	0
1278	0	0	0
1188	0	0	0
1093	0	0	0
973	0	0	0
903	0	0	0
848	0	0	0
773	0	0	0
728	0	0	0
668	0	0	0
643	0	0	0
593	0	0	0
573	0	0	0
548	0	0	0
518	0	0	0
498	0	0	0
488	0	0	0
478	0	0	0
433	0	0	0
433	0	0	0
433	0	0	0
433	0	0	0
433	0	0	0
428	0	0	0
438	0	0	0
413	0	0	0
418	0	0	0
418	0	0	0
428	0	0	0
423	0	0	0
433	0	0	0
443	0	0	0
468	0	0	0
468	0	0	1
468	0	0	0
453	0	0	0
418	0	0	0
373	0	0	0
323	0	0	0
258	0	0	0
213	0	0	0
223	0	0	0
233	0	0	0
283	0	0	0
403	0	0	0
533	0	0	0
668	0	0	0
818	0	0	0
968	0	0	0
1118	0	0	0
1278	0	0	0
1408	0	0	0
1548	0	0	0
1693	0	0	0
1863	0	0	0
2038	0	0	0
2208	0	0	0
2368	0	0	0
2513	0	0	0
2653	0	0	0
2778	0	0	0
2878	0	0	0
2993	0	0	0
3088	0	0	0
3183	0	0	0
3298	0	0	0
3398	0	0	0
3513	0	0	0
3623	0	0	0
3733	0	0	0
3848	0	0	0
3933	0	0	1
4033	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4058	0	0	0
3903	0	0	0
3768	0	0	0
3618	0	0	0
3458	0	0	0
3308	0	0	0
3153	0	0	0
3023	0	0	0
2863	0	0	0
2693	0	0	0
2563	0	0	0
2423	0	0	0
2288	0	0	0
2153	0	0	0
2058	0	0	0
1908	0	0	0
1793	0	0	0
1668	0	0	0
1548	0	0	0
1423	0	0	0
1313	0	0	0
1213	0	0	0
1133	0	0	0
1033	0	0	1
933	0	0	0
833	0	0	0
753	0	0	0
723	0	0	0
713	0	0	0
678	0	0	0
633	0	0	0
623	0	0	0
578	0	0	0
518	0	0	0
468	0	0	0
388	0	0	0
288	0	0	0
223	0	0	0
158	0	0	0
108	0	0	0
63	0	0	0
13	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
33	0	0	0
143	0	0	0
288	0	0	0
458	0	0	0
618	0	0	0
773	0	0	0
923	0	0	0
1063	0	0	0
1218	0	0	0
1358	0	0	1
1498	0	0	0
1633	0	0	0
1738	0	0	0
1958	0	0	0
2058	0	0	0
2188	0	0	0
2328	0	0	0
2463	0	0	0
2613	0	0	0
2748	0	0	0
2818	0	0	0
2908	0	0	0
2978	0	0	0
3063	0	0	0
3143	0	0	0
3233	0	0	0
3313	0	0	0
3388	0	0	0
3458	0	0	0
3533	0	0	0
3613	0	0	0
3668	0	0	0
3708	0	0	0
3803	0	0	0
3878	0	0	0
3933	0	0	0
3963	0	0	0
3993	0	0	0
3963	0	0	0
3958	0	0	0
3928	0	0	0
3888	0	0	0
3848	0	0	0
3763	0	0	0
3658	0	0	0
3563	0	0	0
3448	0	0	1
3333	0	0	0
3228	0	0	0
3093	0	0	0
2993	0	0	0
2898	0	0	0
2763	0	0	0
2623	0	0	0
2513	0	0	0
2373	0	0	0
2263	0	0	0
2178	0	0	0
2118	0	0	0
2018	0	0	0
1928	0	0	0
1828	0	0	0
1758	0	0	0
1683	0	0	0
1578	0	0	0
1458	0	0	0
1348	0	0	0
1248	0	0	0
1153	0	0	0
1023	0	0	0
938	0	0	0
878	0	0	0
828	0	0	0
768	0	0	0
698	0	0	0
648	0	0	0
623	0	0	0
588	0	0	0
573	0	0	0
538	0	0	0
513	0	0	0
488	0	0	0
468	0	0	0
453	0	0	0
448	0	0	1
428	0	0	0
393	0	0	0
338	0	0	0
398	0	0	0
348	0	0	0
328	0	0	0
318	0	0	0
288	0	0	0
283	0	0	0
258	0	0	0
253	0	0	0
258	0	0	0
243	0	0	0
243	0	0	0
243	0	0	0
238	1	0	0
208	0	0	0
213	0	0	0
233	0	0	0
248	0	0	0
278	0	0	0
273	0	0	0
253	0	0	0
308	0	0	0
358	0	0	0
428	0	0	0
518	0	0	0
653	0	0	0
773	0	0	0
908	0	0	0
1018	0	0	0
1143	0	0	0
1283	0	0	0
1403	0	0	0
1533	0	0	0
1678	0	0	0
1803	0	0	1
1933	0	0	0
2033	0	0	0
2158	0	0	0
2303	0	0	0
2468	0	0	0
2603	0	0	0
2738	0	0	0
2893	0	0	0
3003	0	0	0
3123	0	0	0
3218	0	0	0
3348	0	0	0
3418	0	0	0
3513	0	0	0
3598	0	0	0
3688	0	0	0
3778	0	0	0
3853	0	0	0
3933	0	0	0
4028	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	1
3978	0	0	0
3843	0	0	0
3668	0	0	0
3623	0	0	0
3478	0	0	0
3343	0	0	0
3223	0	0	0
3073	0	0	0
2948	0	0	0
2783	0	0	0
2653	0	0	0
2518	0	0	0
2368	0	0	0
2238	0	0	0
2113	0	0	0
1993	0	0	0
1843	0	0	0
1738	0	0	0
1608	0	0	0
1493	0	0	0
1388	0	0	0
1273	0	0	0
1163	0	0	0
1058	0	0	0
968	0	0	0
898	0	0	0
843	0	0	0
808	0	0	0
773	0	0	0
743	0	0	0
708	0	0	0
668	0	0	0
618	0	0	0
543	0	0	0
468	0	0	0
408	0	0	0
333	0	0	1
268	0	0	0
218	0	0	0
158	0	0	0
128	0	0	0
103	0	0	0
73	0	0	0
33	0	0	0
38	0	0	0
18	0	0	0
18	0	0	0
0	0	0	0
18	0	0	0
0	0	0	0
18	0	0	0
43	0	0	0
63	0	0	0
73	0	0	0
78	0	0	0
73	0	0	0
83	0	0	0
133	0	0	0
208	0	0	0
298	0	0	0
453	0	0	0
613	0	0	0
793	0	0	0
948	0	0	0
1083	0	0	0
1208	0	0	0
1383	0	0	0
1543	0	0	0
1713	0	0	0
1873	0	0	0
2003	0	0	0
2113	0	0	0
2213	0	0	0
2308	0	0	0
2428	0	0	1
2528	0	0	0
2623	0	0	0
2688	0	0	0
2838	0	0	0
2948	0	0	0
3028	0	0	0
3138	0	0	0
3223	0	0	0
3333	0	0	0
3408	0	0	0
3503	0	0	0
3588	0	0	0
3648	0	0	0
3713	0	0	0
3773	0	0	0
3863	0	0	0
3933	0	0	0
4033	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4088	0	0	0
3988	0	0	0
3868	0	0	0
3753	0	0	0
3643	0	0	0
3538	0	0	0
3413	0	0	0
3288	0	0	0
3178	0	0	0
3078	0	0	0
2983	0	0	0
2858	0	0	0
2718	0	0	1
2578	0	0	0
2453	1	0	0
2318	0	0	0
2178	0	0	0
2033	0	0	0
1913	0	0	0
1773	0	0	0
1663	0	0	0
1548	0	0	0
1453	0	0	0
1368	0	0	0
1293	0	0	0
1188	0	0	0
1118	0	0	0
1038	0	1	0
993	0	0	0
958	0	0	0
908	0	0	0
878	0	0	0
848	0	0	0
828	0	0	0
798	0	0	0
768	0	0	0
748	0	0	0
723	0	0	0
703	0	0	0
688	0	0	0
663	0	0	0
633	0	0	0
638	0	0	0
613	0	0	0
603	0	0	0
593	0	0	0
583	0	0	0
578	0	0	0
558	0	0	0
553	0	0	0
528	0	0	1
528	0	0	0
538	0	0	0
513	0	0	0
558	0	0	0
563	0	0	0
528	0	0	0
498	0	0	0
438	0	0	0
378	0	0	0
308	0	0	0
248	0	0	0
208	0	0	0
158	0	0	0
128	0	0	0
98	0	0	0
93	0	0	0
68	0	0	0
58	0	0	0
103	0	0	0
173	0	0	0
298	0	0	0
433	0	0	0
623	0	0	0
758	0	0	0
948	0	0	0
1133	0	0	0
1303	0	0	0
1458	0	0	0
1593	0	0	0
1738	0	0	0
1878	0	0	0
2008	0	0	0
2148	0	0	0
2273	0	0	0
2398	0	0	0
2523	0	0	0
2653	0	0	1
2758	0	0	0
2888	0	0	0
3013	0	0	0
3128	0	0	0
3233	0	0	0
3358	0	0	0
3468	0	0	0
3623	0	0	0
3733	0	0	0
3828	0	0	0
3923	0	0	0
3968	0	0	0
4013	0	0	0
4078	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
3968	0	0	0
3853	0	0	0
3733	0	0	0
3653	0	0	0
3558	0	0	0
3458	0	0	0
3353	0	0	0
3238	0	0	0
3168	0	0	0
3018	0	0	1
2903	0	0	0
2783	0	0	0
2638	0	0	0
2573	0	0	0
2483	0	0	0
2358	0	0	0
2263	0	0	0
2173	0	0	0
2123	0	0	0
2058	0	0	0
1973	0	0	0
1888	0	0	0
1783	0	0	0
1713	0	0	0
1603	0	0	0
1508	0	0	0
1403	0	0	0
1278	0	0	0
1213	0	0	0
1138	0	0	0
1078	0	0	0
1003	0	0	0
978	0	0	0
898	0	0	0
853	0	0	0
803	0	0	0
758	0	0	0
738	0	0	0
698	0	0	0
678	0	0	0
688	0	0	0
768	0	0	0
963	0	0	0
1223	0	0	0
1493	0	0	0
1713	0	0	0
1878	0	0	1
1968	0	0	0
2038	0	0	0
2093	0	0	0
2108	0	0	0
2113	0	0	0
2093	0	0	0
2038	0	0	0
1978	0	0	0
1903	0	0	0
1868	0	0	0
1898	0	0	0
1833	0	0	0
1758	0	0	0
1683	0	0	0
1628	0	0	0
1578	0	0	0
1533	0	0	0
1433	0	0	0
1393	0	0	0
1333	0	0	0
1273	0	0	0
1223	0	0	0
1178	0	0	0
1143	0	0	0
1118	0	0	0
1088	0	0	0
1038	0	0	0
1003	0	0	0
988	0	1	0
993	0	0	0
988	0	0	0
988	0	0	0
968	0	0	0
918	0	0	0
878	0	0	0
833	0	0	0
848	0	0	0
773	0	0	1
743	0	0	0
698	0	0	0
633	0	0	0
643	0	0	0
583	0	0	0
553	0	0	0
548	0	0	0
533	0	0	0
513	0	0	0
503	0	0	0
483	0	0	0
478	0	0	0
448	0	0	0
408	0	0	0
353	0	0	0
308	0	0	0
258	0	0	0
178	0	0	0
163	0	0	0
138	0	0	0
118	0	0	0
93	0	0	0
73	0	0	0
48	0	0	0
38	0	0	0
43	0	0	0
43	0	0	0
43	0	0	0
28	0	0	0
38	0	0	0
68	0	0	0
83	0	0	0
108	0	0	0
123	0	0	0
128	0	0	0
123	0	0	0
143	0	0	1
133	0	0	0
123	0	0	0
143	0	0	0
148	0	0	0
193	0	0	0
213	0	0	0
248	0	0	0
283	0	0	0
308	0	0	0
353	0	0	0
438	0	0	0
473	0	0	0
543	0	0	0
628	0	0	0
733	0	0	0
848	0	0	0
973	0	0	0
1073	0	0	0
1223	0	0	0
1353	0	0	0
1498	0	0	0
1643	0	0	0
1773	0	1	0
1893	0	0	0
2043	0	0	0
2193	0	0	0
2333	0	0	0
2483	0	0	0
2643	0	0	0
2793	0	0	0
2933	0	0	0
3073	0	0	0
3193	0	0	0
3303	0	0	0
3418	0	0	0
3508	0	0	0
3658	0	0	0
3738	0	0	1
3813	0	0	0
3893	0	0	0
3963	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
3988	0	0	0
3848	0	0	0
3718	0	0	0
3593	0	0	0
3468	0	1	0
3348	0	0	0
3218	0	0	0
3073	0	0	0
2933	0	0	0
2788	0	0	0
2653	0	0	0
2513	0	0	0
2393	0	0	0
2278	0	0	0
2138	0	0	0
2013	0	0	0
1878	0	0	0
1768	0	0	0
1653	0	0	0
1538	0	0	1
1448	0	0	0
1348	0	0	0
1283	0	0	0
1178	0	0	0
1088	0	0	0
1003	0	0	0
973	0	0	0
963	0	0	0
928	0	0	0
903	0	0	0
908	0	0	0
868	0	0	0
813	0	0	0
733	0	0	0
658	0	0	0
598	0	0	0
543	0	0	0
468	0	0	0
448	0	0	0
428	0	0	0
423	0	0	0
413	0	0	0
388	0	0	0
358	0	0	0
383	0	0	0
398	0	0	0
388	0	0	0
378	0	0	0
373	0	0	0
378	0	0	0
388	0	0	0
418	0	0	0
423	0	0	0
413	0	0	0
413	0	0	0
398	0	0	0
418	0	0	0
418	0	0	1
408	0	0	0
398	0	0	0
363	0	0	0
398	0	0	0
388	0	0	0
408	0	0	0
413	0	0	0
413	0	0	0
423	0	0	0
423	0	0	0
428	0	0	0
453	0	0	0
478	0	0	0
528	0	0	0
578	0	0	0
638	0	0	0
713	0	0	0
828	0	0	0
888	0	0	0
983	0	0	0
1073	0	0	0
1153	0	0	0
1253	0	0	0
1358	0	0	0
1478	0	0	0
1608	0	0	0
1738	0	0	0
1868	0	0	0
1993	0	0	0
2128	0	0	0
2263	0	0	0
2378	0	0	0
2493	0	0	0
2598	0	0	0
2718	0	0	0
2838	0	0	0
2963	0	0	1
3123	0	0	0
3233	0	0	0
3373	0	0	0
3463	0	0	0
3573	0	0	0
3663	0	0	0
3753	0	0	0
3853	0	0	0
3928	0	0	0
4013	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	1
4095	0	0	0
4095	0	0	0
3998	0	0	0
3893	0	0	0
3748	0	0	0
3633	0	0	0
3488	0	0	0
3343	0	0	0
3223	0	0	0
3093	0	0	0
2973	0	0	0
2858	0	0	0
2698	0	0	0
2603	0	0	0
2488	0	0	0
2373	0	0	0
2258	0	0	0
2173	0	0	0
2076	0	0	0
1978	0	0	0
1918	0	0	0
1843	0	0	0
1788	0	0	0
1718	0	0	0
1693	0	0	0
1643	0	0	0
1588	0	0	0
1533	0	0	0
1478	0	0	0
1413	0	0	0
1313	0	0	0
1218	0	0	0
1128	0	0	0
1023	0	0	0
933	0	0	0
843	0	0	0
768	0	0	1
728	0	0	0
673	0	0	0
633	0	0	0
553	0	0	0
518	0	0	0
528	0	0	0
463	0	0	0
448	0	0	0
413	0	0	0
398	0	0	0
393	0	0	0
393	0	0	0
348	0	0	0
343	0	0	0
318	0	0	0
303	0	0	0
293	0	0	0
268	0	0	0
263	0	0	0
243	0	0	0
233	0	0	0
228	0	0	0
208	0	0	0
198	0	0	0
208	0	0	0
218	0	0	0
208	0	0	0
203	0	0	0
213	0	0	0
253	0	0	0
273	0	0	0
328	0	0	0
333	0	0	0
353	0	0	0
383	0	0	0
413	0	0	0
463	0	0	0
563	0	0	1
668	0	0	0
778	0	0	0
873	0	0	0
1038	0	0	0
1173	0	0	0
1323	0	0	0
1448	0	0	0
1578	0	0	0
1723	0	0	0
1873	0	0	0
2018	0	0	0
2163	0	0	0
2248	0	0	0
2403	0	0	0
2543	0	0	0
2688	0	0	0
2833	0	0	0
2993	0	0	0
3098	0	0	0
3238	0	0	0
3353	0	0	0
3453	0	0	0
3563	0	0	0
3628	0	0	0
3763	0	0	0
3878	0	0	0
3978	0	0	0
4093	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	1
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
3973	0	0	0
3828	0	0	0
3668	0	0	0
3523	0	0	0
3373	0	0	0
3213	0	0	0
3048	0	0	0
2888	0	0	0
2738	0	0	0
2578	0	0	0
2448	0	0	0
2268	0	0	0
2118	0	0	0
2003	0	0	0
1903	0	0	0
1813	0	0	0
1703	0	0	1
1623	0	0	0
1533	0	0	0
1418	0	0	0
1353	0	0	0
1243	0	0	0
1153	0	0	0
1038	0	0	0
933	0	0	0
848	0	0	0
758	0	0	0
693	0	0	0
633	0	0	0
523	0	0	0
488	0	0	0
443	0	0	0
413	0	1	0
388	0	0	0
368	0	0	0
333	0	0	0
313	0	0	0
308	0	0	0
293	0	0	0
288	0	0	0
238	0	0	0
258	0	0	0
253	0	0	0
223	0	0	0
208	0	0	0
188	0	0	0
188	0	0	0
158	0	0	0
168	0	0	0
163	0	0	0
153	0	0	0
158	0	0	0
153	0	0	0
153	0	0	1
163	0	0	0
218	0	0	0
273	0	0	0
253	0	0	0
268	0	0	0
313	0	0	0
253	0	0	0
223	0	0	0
153	0	0	0
103	0	0	0
73	0	0	0
48	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
23	0	0	0
28	0	0	0
38	0	0	0
68	0	0	0
108	0	0	0
163	0	0	0
203	0	0	0
228	0	0	0
243	0	0	0
248	0	0	0
243	0	0	0
263	0	0	0
268	0	0	0
273	0	0	0
283	0	0	0
293	0	0	0
323	0	0	0
343	0	0	1
438	0	0	0
533	0	0	0
643	0	0	0
833	0	0	0
993	0	0	0
1163	0	0	0
1318	0	0	0
1438	0	0	0
1598	0	0	0
1773	0	0	0
1948	0	0	0
2113	0	0	0
2223	0	0	0
2333	0	0	0
2443	0	0	0
2548	0	0	0
2643	0	0	0
2763	0	0	0
2883	0	0	0
2993	0	0	0
3108	0	0	0
3223	0	0	0
3353	0	0	0
3463	0	0	0
3603	0	0	0
3738	0	0	0
3843	0	0	0
3958	0	1	0
4048	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	1
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	1	0
4095	0	0	0
4038	0	0	0
3898	0	0	0
3733	0	0	1
3613	0	0	0
3453	0	0	0
3288	0	0	0
3188	0	0	0
3048	0	0	0
2908	0	0	0
2788	0	0	0
2628	0	0	0
2498	0	0	0
2363	0	0	0
2243	0	0	0
2123	0	0	0
1998	0	0	0
1833	0	0	0
1723	0	0	0
1643	0	0	0
1568	0	0	0
1478	0	0	0
1398	0	0	0
1318	0	0	0
1258	0	0	0
1173	0	0	0
1078	0	0	0
948	0	0	0
848	0	0	0
748	0	0	0
633	0	0	0
538	0	0	0
448	0	0	0
388	0	0	0
328	0	0	0
253	0	0	0
228	0	0	0
183	0	0	0
163	0	0	0
143	0	0	0
123	0	0	1
103	0	0	0
93	0	0	0
113	0	0	0
73	0	0	0
68	0	0	0
73	0	0	0
48	0	0	0
48	0	0	0
23	0	0	0
8	0	0	0
8	0	0	0
3	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
33	0	0	0
103	0	0	0
133	0	0	0
153	0	0	0
158	0	0	0
163	0	0	0
138	0	0	0
88	0	0	0
28	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	0	0	0
28	0	0	1
68	0	0	0
43	0	0	0
18	0	0	0
63	0	0	0
88	0	0	0
128	0	0	0
183	0	0	0
178	0	0	0
223	0	0	0
263	0	0	0
333	0	0	0
443	0	0	0
598	0	0	0
728	0	0	0
888	0	0	0
1048	0	0	0
1188	0	0	0
1333	0	0	0
1463	0	0	0
1633	0	0	0
1793	0	0	0
1928	0	0	0
2063	0	0	0
2203	0	0	0
2368	0	0	0
2508	0	0	0
2643	0	0	0
2738	0	0	0
2818	0	0	0
2928	0	0	0
3008	0	0	0
3083	0	0	0
3208	0	0	0
3298	0	0	0
3388	0	0	0
3463	0	0	0
3553	0	0	1
3683	0	0	0
3763	0	0	0
3898	0	0	0
3948	0	0	0
4043	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
4095	0	0	0
3978	0	0	0
3833	0	0	0
3723	0	0	0
3628	0	0	0
3493	0	0	0
3358	0	0	0
3233	0	0	0
3078	0	0	0
2948	0	0	0
2808	0	0	0
2668	0	0	0
2528	0	0	1
2418	0	0	0
2258	0	0	0
2098	0	0	0
2008	0	0	0
1883	0	0	0
1758	0	0	0
1663	0	0	0
1508	0	0	0
